url,label
https://blinkit.com/settings?ref=home,0
http://is.gd/gst-notice,1
http://192.168.1.161/refund/process?blocked=card&reason=fraud,1
http://short.gy/vi-reward,1
http://irctc.net-banking.info/otp-confirm,1
https://npci.org.in/gst-return?ref=home,0
http://short.gy/otp-confirm,1
http://t.co/jio-recharge-free,1
https://irctc.co.in/offers/today?ref=home,0
http://offer-incometax.cf/care/ticket?reward=5000&claim=now,1
https://myntra.com/netbanking?utm_source=app,0
http://phonepe.net-banking.live/win-prize/claim,1
https://irctc.co.in/table/45,0
https://m.vi.in/restaurant/menu,0
http://t.co/hdfc-verify-now,1
http://fl1pkart.store/kyc-update,1
https://freecharge.in/deals?ref=home,0
https://bhimupi.org.in/checkout?utm_source=app,0
http://short.gy/amazon-gift-claim,1
https://yatra.com/login,0
https://indusind.com/deals,0
https://airtelbank.com/contact,0
https://bandhanbank.com/personal/home,0
https://microsoft.com/checkout,0
https://cashfree.com/account?utm_source=app,0
https://zepto.com/netbanking?utm_source=app,0
https://microsoft.com/web/home,0
https://bsesdelhi.com/dashboard?utm_source=app,0
http://goo.gl/vi-reward,1
https://yatra.com/reservations?ref=home,0
https://cesc.co.in/deals?ref=home,0
http://alert-paytm.biz/otp-confirm?apk=latest&version=2.1,1
https://paypal.com/offers/today,0
http://razorpay-india.co.in.xyz/loan/apply,1
https://swiggy.com/tax/efiling?ref=home,0
https://myntra.com/retail/login,0
https://sw1ggy.live/kyc/aadhaar,1
http://tiny.one/amazon-gift-claim,1
https://bsesdelhi.com/faq,0
https://irctc.co.in/offers/today,0
http://user:pass@makemytrip.com.fake.top/aadhaar-verify,1
https://unionbankofindia.co.in/personal/home?ref=home,0
https://bhimupi.org.in/personal/home?utm_source=app,0
https://secure.airtelbank.com/netbanking,0
https://jiomart.com/dashboard,0
https://iob.in/checkout?ref=home,0
http://incometax.net-banking.store/netbanking/login,1
http://axis.net-banking.work/warning/action,1
https://cashfree.com/savings?ref=home,0
https://torrentpower.com/?ref=home,0
https://flipkart.com/tax/efiling?utm_source=app,0
http://77.83.172.178/card/blocked?refund=pending&bank=sbi,1
https://magicpin.in/profile?ref=home,0
https://jiomart.com/table/45?ref=home,0
http://icici.net-banking.online/kyc-update,1
https://indianbank.in/contact?utm_source=app,0
http://evil-domain.xyz@stackoverflow.com/recharge/free,1
https://flipkart.com/services?utm_source=app,0
http://prize-phonepe.org.in.top/pan-upload?survey=complete&earn=500,1
http://v.gd/win-prize-5000,1
http://jio-india.site/recharge/free,1
http://cutt.ly/irctc-cancel-refund,1
https://swigy.click/update/download,1
http://ow.ly/3xYzAb,1
https://zomato.com/order,0
https://axisbank.com/faq?ref=home,0
http://aadhaar-bsnl.click/secure-login?action=verify&token=abc123,1
https://bsesdelhi.com/pay?utm_source=app,0
http://tinyurl.com/otp-confirm,1
http://ow.ly/irctc-cancel-refund,1
http://192.168.1.37/kyc-update?ref=prize&id=WIN9999,1
http://account-razorpay.net.in/wallet/topup?refund=pending&bank=sbi,1
http://paytem.store/account-verify,1
https://snapdeal.com/upi-faqs,0
http://rb.gy/win-prize-5000,1
https://blinkit.com/personal/home?ref=home,0
http://npci.net-banking.ml/emi/offer,1
https://umang.gov.in/web/home?ref=home,0
http://goo.gl/free-recharge,1
https://bankofindia.co.in/tax/efiling?utm_source=app,0
http://is.gd/irctc-cancel-refund,1
https://kotak.com/personal/home,0
http://77.83.172.250/notice/compliance?survey=complete&earn=500,1
http://buff.ly/airtel-cashback,1
https://zepto.com/help?utm_source=app,0
https://www.github.com/order/track,0
http://4mazon.gq/lucky-draw/enter,1
https://unionbankofindia.co.in/help,0
https://dunzo.com/settings?ref=home,0
http://secure.account.verify.axis.click/cashback/get,1
http://ow.ly/sbi-kyc-alert,1
https://myntra.com/web/home,0
https://yatra.com/restaurant/menu?utm_source=app,0
https://paytm-upi.co.in.xyz/account/suspended,1
https://abhibus.com/about?ref=home,0
https://app.uber.com/help,0
http://login.update.kyc.npci.in.ml/win-prize/claim,1
https://apple.com/booking?utm_source=app,0
http://t.co/win-prize-5000,1
http://certified-sbi.biz/id-proof/submit?refund=pending&bank=sbi,1
https://zomatto.top/booking/verify,1
https://pnbindia.in/retail/login,0
https://cashfree.com/login,0
https://icicibank.com/upi-faqs,0
https://axisbank.com/retail/login,0
https://digitalindia.gov.in/upi-faqs?ref=home,0
http://198.51.100.93/care/ticket?otp=required&uid=user,1
http://sbi.net-banking.store/update/download,1
http://jio.net-banking.site/recharge/free,1
https://jiopay.in/savings,0
https://epfindia.gov.in/help?utm_source=app,0
http://otp-paytm.biz/upi/claim?account=suspended&reason=kyc,1
http://tiny.one/win-prize-5000,1
http://secure.account.verify.meesho.pw/aadhaar-verify,1
https://cleartrip.com/product/12345,0
https://meesho.com/deals?utm_source=app,0
http://bit.ly/paytm-reward,1
http://suspend-nykaa.biz/credit/approve?kyc=pending&deadline=today,1
https://cesc.co.in/savings?utm_source=app,0
https://bsesdelhi.com/savings?utm_source=app,0
http://flipkart-sale.gq/wallet/topup,1
http://www.incometax-portal.com/netbanking/login,1
http://sbi-online.gq/cashback/get,1
http://v.gd/otp-confirm,1
https://relianceretail.com/booking?ref=home,0
http://incometax-india.store/netbanking/login,1
http://new-incometax.tk/account/suspended?apk=latest&version=2.1,1
https://snapdeal.com/personal/home,0
https://olamoney.com/order?ref=home,0
http://goo.gl/paytm-reward,1
https://jio.com/profile?utm_source=app,0
http://short.gy/hdfc-verify-now,1
http://s.id/free-recharge,1
http://s.id/paytm-reward,1
https://amazonpay.in/reservations?ref=home,0
http://uidai.net-banking.biz/cashback/get,1
http://amazon.net-banking.ml/kyc-update,1
https://paypal.com/gst-return?ref=home,0
https://digitalindia.gov.in/product/12345,0
https://uber.com/sale/diwali,0
https://dcbbank.com/netbanking?utm_source=app,0
https://federalbank.co.in/api/v1/status,0
http://update-epfo.site/upi/disabled?ref=prize&id=WIN9999,1
http://evil-domain.xyz@swiggy.com/apk/download,1
http://login.update.kyc.meesho.in.pw/aadhaar-verify,1
https://bankofbaroda.in/tax/efiling?ref=home,0
http://tiny.one/3xYzAb,1
https://india.gov.in/netbanking?ref=home,0
https://indianbank.in/pnr-status?ref=home,0
http://goo.gl/apk-banking-update,1
http://cutt.ly/3xYzAb,1
http://bonus-incometax.org.in.top/upi/disabled?action=verify&token=abc123,1
http://v.gd/income-tax-refund,1
https://cleartrip.com/cart,0
https://bigbasket.com/sale/diwali?ref=home,0
https://indusind.com/tax/efiling?ref=home,0
http://zomato.net-banking.cf/survey/complete,1
https://relianceretail.com/gst-return,0
http://t.co/flipkart-lucky,1
http://trusted-jio.in.net/wallet/topup?survey=complete&earn=500,1
http://nykaa.net-banking.net.in/gift/redeem,1
https://magicpin.in/contact?ref=home,0
http://bank-airtel.top/update/download?kyc=pending&deadline=today,1
https://npci.org.in/about,0
https://bigbasket.com/home,0
https://payumoney.com/web/home,0
http://bit.ly/jio-recharge-free,1
https://paypal.com/gst-return?utm_source=app,0
http://tinyurl.com/gst-notice,1
https://rblbank.com/netbanking,0
https://incometax.gov.in/faq?ref=home,0
http://s.id/jio-recharge-free,1
https://ixigo.com/services?utm_source=app,0
https://fl1pkar7.site/wallet/topup,1
http://is.gd/3xYzAb,1
http://short.gy/upi-send-money,1
https://rapido.bike/pay?utm_source=app,0
https://kotak.com/savings?utm_source=app,0
http://account-swiggy.store/booking/verify?kyc=pending&deadline=today,1
http://buff.ly/irctc-cancel-refund,1
http://secure.account.verify.icici.net.in/care/ticket,1
http://172.16.0.76/win-prize/claim?action=verify&token=abc123,1
http://tinyurl.com/income-tax-refund,1
https://phonepe.com/about,0
https://vi.in/offers/today?utm_source=app,0
http://amazon-secure-verify-otp-update.co.in.xyz/kyc-update/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1
http://login.update.kyc.axis.in.click/cashback/get,1
http://s.id/win-prize-5000,1
http://cancel-uidai.ml/netbanking/login?action=verify&token=abc123,1
https://linkedin.com/gst-return?utm_source=app,0
https://microsoft.com/retail/login,0
https://icicibank.com/web/home?utm_source=app,0
https://rblbank.com/credit-card?ref=home,0
https://bankofindia.co.in/pay?ref=home,0
https://abhibus.com/services?ref=home,0
https://bhimupi.org.in/merchant,0
http://user:pass@umang.gov.in.fake.top/kyc-update,1
http://198.51.100.12/feedback/reward?aadhaar=required&pan=required,1
https://umang.gov.in/order?ref=home,0
http://tinyurl.com/irctc-cancel-refund,1
https://jiopay.in/help?utm_source=app,0
https://net.nhp.gov.in/table/45,0
https://hdffc.org.in.top/emi/offer,1
https://irctcc.tk/customer/helpdesk,1
http://nykaa-india.net.in/secure-login,1
http://10.0.0.79/update/download?session=expired&relogin=1,1
http://bit.ly/sbi-kyc-alert,1
https://1cici.ga/recharge/free,1
https://flipkart.com/table/45?utm_source=app,0
http://bsnl-india.loan/kyc/aadhaar,1
http://cancel-sbi.org.in.top/cashback/get?reward=5000&claim=now,1
http://flipkart-india.work/pay/reward,1
https://bsnl.co.in/pnr-status?utm_source=app,0
http://short.gy/gst-notice,1
http://jio-india.live/care/ticket,1
https://bankofindia.co.in/gst-return,0
https://unionbankofindia.co.in/help?ref=home,0
https://app.gpay.app/netbanking,0
https://mca.gov.in/netbanking?ref=home,0
https://olamoney.com/portal?utm_source=app,0
http://meesho-india.in.net/apk/download,1
http://t.co/airtel-cashback,1
http://rb.gy/amazon-gift-claim,1
http://bsnl-india.biz/win-prize/claim,1
https://magicpin.in/checkout?utm_source=app,0
https://zepto.com/about?utm_source=app,0
http://is.gd/win-prize-5000,1
http://goo.gl/otp-confirm,1
http://s.id/epfo-pf-claim,1
https://phonepee.xyz/apk/download,1
http://ow.ly/otp-confirm,1
http://bit.ly/aadhaar-update-now,1
https://redbus.in/savings?utm_source=app,0
http://is.gd/flipkart-lucky,1
https://linkedin.com/?utm_source=app,0
https://airtel.in/credit-card?utm_source=app,0
http://uidai-official.in/credit/approve,1
http://buff.ly/upi-send-money,1
https://magicpin.in/api/v1/status,0
https://snapdeal.com/product/12345,0
http://tiny.one/upi-send-money,1
http://zom4to.pw/lucky-draw/enter,1
https://kotak.com/tax/efiling?ref=home,0
http://ow.ly/jio-recharge-free,1
http://bit.ly/hdfc-verify-now,1
https://swiggy.com/portal?ref=home,0
https://goibibo.com/web/home,0
http://helpdesk-amazon.ga/app/install?kyc=pending&deadline=today,1
https://goibibo.com/retail/login?utm_source=app,0
https://redbus.in/table/45?utm_source=app,0
https://nhp.gov.in/offers/today?utm_source=app,0
http://10.0.0.42/notice/compliance?blocked=card&reason=fraud,1
http://buff.ly/jio-recharge-free,1
https://incometax.gov.in/help,0
https://stackoverflow.com/faq?ref=home,0
http://tiny.one/loan-approved-click,1
http://zomato-india.cf/survey/complete,1
https://zomato.com/sale/diwali?utm_source=app,0
http://phonepee.xyz/apk/download,1
http://77.83.172.127/refund/process?otp=required&uid=user,1
https://tatacliq.com/account,0
https://amazon.in/upi-faqs?utm_source=app,0
http://rb.gy/loan-approved-click,1
https://digilocker.gov.in/product/12345?utm_source=app,0
https://zomato.com/retail/login?ref=home,0
http://uidai.net-banking.work/aadhaar-verify,1
http://ow.ly/win-prize-5000,1
http://is.gd/upi-send-money,1
http://bit.ly/amazon-gift-claim,1
https://icicibank.com/api/v1/status?utm_source=app,0
http://s.id/irctc-cancel-refund,1
https://linkedin.com/order?ref=home,0
http://rb.gy/epfo-pf-claim,1
http://www.sbi-portal.com/upi/disabled,1
https://yatra.com/checkout?utm_source=app,0
http://support-flipkart.biz/kyc/aadhaar?otp=required&uid=user,1
http://icici-india.org.in.top/alert/security,1
https://bsnl.co.in/contact,0
http://rb.gy/3xYzAb,1
https://bankofbaroda.in/about?utm_source=app,0
http://evil-domain.xyz@umang.gov.in/kyc-update,1
https://magicpin.in/pnr-status?utm_source=app,0
http://razorpay.net-banking.co.in.xyz/loan/apply,1
http://bonus-npci.xyz/kyc/aadhaar?survey=complete&earn=500,1
https://indianbank.in/about?utm_source=app,0
https://msedcl.com/product/12345,0
https://cleartrip.com/account,0
https://dcbbank.com/faq,0
https://amazonpay.in/restaurant/menu,0
https://stackoverflow.com/sale/diwali?utm_source=app,0
http://short.gy/sbi-kyc-alert,1
https://yatra.com/dashboard,0
https://ixigo.com/deals,0
https://torrentpower.com/portal?utm_source=app,0
http://user:pass@epfindia.gov.in.fake.top/cashback/get,1
http://bit.ly/apk-banking-update,1
https://olamoney.com/reservations?utm_source=app,0
http://198.51.100.22/care/ticket?otp=required&uid=user,1
http://cutt.ly/gst-notice,1
https://bhimupi.org.in/contact?ref=home,0
https://makemytrip.com/portal,0
https://msedcl.com/retail/login?ref=home,0
https://pnbindia.in/personal/home?utm_source=app,0
http://buff.ly/paytm-reward,1
https://msedcl.com/portal?ref=home,0
http://tinyurl.com/3xYzAb,1
https://pnbindia.in/about?utm_source=app,0
http://uidai.net-banking.work/gift/redeem,1
http://npci.net-banking.live/app/install,1
http://ow.ly/gst-notice,1
http://sbi-india.store/update/download,1
https://bhimupi.org.in/savings?utm_source=app,0
https://digitalindia.gov.in/sale/diwali?utm_source=app,0
http://suspend-bsnl.pw/credit/approve?refund=pending&bank=sbi,1
https://linkedin.com/tax/efiling?utm_source=app,0
https://epfindia.gov.in/sale/diwali?utm_source=app,0
http://t.co/epfo-pf-claim,1
http://cutt.ly/emi-offer,1
http://helpdesk-icici.org.in.top/notice/compliance?blocked=card&reason=fraud,1
http://secure.account.verify.hdfc.top/pay/reward,1
https://tatacliq.com/offers/today?utm_source=app,0
http://cutt.ly/upi-send-money,1
http://paytm.net-banking.site/apk/download,1
http://encrypted-zomato.work/card/blocked?account=suspended&reason=kyc,1
https://blinkit.com/order?ref=home,0
http://rb.gy/paytm-reward,1
https://digitalindia.gov.in/web/home?ref=home,0
http://cutt.ly/sbi-kyc-alert,1
http://secure.account.verify.paytm.in.net/apk/download,1
http://s.id/aadhaar-update-now,1
https://paytem.store/account-verify,1
https://vi.in/gst-return?utm_source=app,0
https://ajio.com/offers/today,0
http://secure-irctc.top/pay/reward?apk=latest&version=2.1,1
http://is.gd/aadhaar-update-now,1
http://cutt.ly/win-prize-5000,1
https://india.gov.in/deals?ref=home,0
http://zomato-india.cf/wallet/topup,1
http://gpay-india.click/notice/compliance,1
https://uidai.gov.in/tax/efiling?utm_source=app,0
https://abhibus.com/pay?ref=home,0
https://olamoney.com/personal/home?utm_source=app,0
http://login.update.kyc.hdfc.in.top/pay/reward,1
http://buff.ly/emi-offer,1
http://tinyurl.com/win-prize-5000,1
https://passport.gov.in/api/v1/status?ref=home,0
https://abhibus.com/api/v1/status?ref=home,0
http://flipkart.net-banking.biz/rate/earn,1
https://icicibank.com/home?utm_source=app,0
http://aadhaar-npci.info/kyc/aadhaar?aadhaar=required&pan=required,1
http://is.gd/amazon-gift-claim,1
http://zomato.net-banking.cf/wallet/topup,1
https://bankofbaroda.in/restaurant/menu?utm_source=app,0
https://yesbank.in/api/v1/status?utm_source=app,0
http://tinyurl.com/loan-approved-click,1
https://npci.org.in/?utm_source=app,0
http://bit.ly/otp-confirm,1
http://amazon.net-banking.live/cancel/ticket,1
https://irctc.co.in/reservations?utm_source=app,0
http://is.gd/emi-offer,1
http://tiny.one/flipkart-lucky,1
http://customer-npci.gq/survey/complete?survey=complete&earn=500,1
http://irctc.net-banking.live/kyc-update,1
http://tiny.one/sbi-kyc-alert,1
https://flipkart.com/?utm_source=app,0
https://yesbank.in/deals?ref=home,0
https://payumoney.com/tax/efiling?utm_source=app,0
https://magicpin.in/personal/home,0
http://is.gd/epfo-pf-claim,1
https://stackoverflow.com/offers/today?ref=home,0
http://1cici.ga/recharge/free,1
https://stackoverflow.com/tax/efiling?ref=home,0
http://buff.ly/gst-notice,1
http://airtel.net-banking.live/loan/apply,1
http://www.gpay-portal.com/support/chat,1
http://tinyurl.com/emi-offer,1
https://centralbankschet.in/web/home?utm_source=app,0
http://flipkart.net-banking.work/pay/reward,1
http://icici-india.org.in.top/id-proof/submit,1
https://dcbbank.com/profile?ref=home,0
https://ixigo.com/upi-faqs,0
http://is.gd/hdfc-verify-now,1
https://ph0nepe.tk/booking/verify,1
https://abhibus.com/cart?utm_source=app,0
http://s.id/flipkart-lucky,1
https://phone-pe.store/refund/process,1
http://user:pass@indianbank.in.fake.top/booking/verify,1
http://203.0.113.236/upi/claim?survey=complete&earn=500,1
https://dunzo.com/tax/efiling?ref=home,0
https://bigbasket.com/pay?utm_source=app,0
https://cesc.co.in/credit-card?ref=home,0
http://phonepe-official.in/win-prize/claim,1
https://microsoft.com/credit-card?ref=home,0
https://india.gov.in/portal?ref=home,0
https://instamojo.com/product/12345?utm_source=app,0
http://bit.ly/loan-approved-click,1
http://icic1.pw/otp-confirm,1
http://tinyurl.com/paytm-reward,1
http://t.co/loan-approved-click,1
https://indianbank.in/?ref=home,0
http://tiny.one/free-recharge,1
http://zomato-india.online/card/blocked,1
https://yatra.com/order/track,0
https://snapdeal.com/checkout?utm_source=app,0
https://canarabank.com/personal/home,0
http://tiny.one/gst-notice,1
http://rb.gy/income-tax-refund,1
https://bankofbaroda.in/web/home,0
https://sbi.co.in/credit-card?utm_source=app,0
https://amazon.in/credit-card?utm_source=app,0
https://pnbindia.in/order/track?ref=home,0
https://hdfcbank.com/netbanking,0
https://axisbank.com/dashboard?ref=home,0
http://short.gy/3xYzAb,1
http://v.gd/irctc-cancel-refund,1
http://meesho.net-banking.click/account-verify,1
http://phonepe-india.work/pay/reward,1
http://nykaa-official.in/pay/reward,1
https://microsoft.com/personal/home,0
https://tatacliq.com/credit-card,0
https://makemytrip.com/tax/efiling?utm_source=app,0
https://mca.gov.in/settings?ref=home,0
https://github.com/profile,0
http://secure-zomato.net.in/update/download?aadhaar=required&pan=required,1
https://yatra.com/portal?ref=home,0
https://nykaa.com/api/v1/status?ref=home,0
https://meesho.com/faq?ref=home,0
https://bhimupi.org.in/order/track?utm_source=app,0
http://t.co/free-recharge,1
https://bhimupi.org.in/offers/today,0
https://bigbasket.com/deals?utm_source=app,0
http://bit.ly/epfo-pf-claim,1
http://91.108.4.115/account-verify?ref=prize&id=WIN9999,1
http://airtel.net-banking.click/support/chat,1
http://t.co/gst-notice,1
http://tiny.one/airtel-cashback,1
http://bit.ly/flipkart-lucky,1
http://epfo-india.xyz/pan-upload,1
http://cutt.ly/epfo-pf-claim,1
http://evil-domain.xyz@amazonpay.in/secure-login,1
https://zepto.com/upi-faqs?ref=home,0
https://npci.org.in/credit-card,0
https://phonepe.com/deals?ref=home,0
http://incometax-official.in/netbanking/login,1
http://goo.gl/jio-recharge-free,1
http://secure.account.verify.amazon.online/account-verify,1
http://t.co/upi-send-money,1
http://ow.ly/flipkart-lucky,1
https://cleartrip.com/contact,0
http://epfo.net-banking.tk/update/download,1
http://rb.gy/irctc-cancel-refund,1
http://hdffc.org.in.top/emi/offer,1
http://uidai-india.work/gift/redeem,1
https://swiggy.com/web/home,0
http://meesho-india.ga/account-verify,1
https://meesho.com/sale/diwali,0
http://lucky-meesho.ga/care/ticket?ref=prize&id=WIN9999,1
https://google.com/login?utm_source=app,0
https://jio.com/services?utm_source=app,0
https://cesc.co.in/product/12345,0
https://linkedin.com/pnr-status?utm_source=app,0
http://buff.ly/amazon-gift-claim,1
https://blinkit.com/services?utm_source=app,0
https://torrentpower.com/faq?ref=home,0
http://s.id/sbi-kyc-alert,1
https://bhimupi.org.in/about?utm_source=app,0
https://linkedin.com/profile?utm_source=app,0
http://goo.gl/win-prize-5000,1
http://www.axis-portal.com/account/suspended,1
http://buff.ly/flipkart-lucky,1
https://apple.com/help?utm_source=app,0
http://bit.ly/gst-notice,1
http://buff.ly/vi-reward,1
http://tinyurl.com/airtel-cashback,1
https://paypal.com/pnr-status?utm_source=app,0
http://flipkart-india.tk/warning/action,1
http://offer-flipkart.co.in.xyz/document/upload?otp=required&uid=user,1
http://rb.gy/aadhaar-update-now,1
http://s.id/3xYzAb,1
https://bankofindia.co.in/api/v1/status,0
https://epfindia.gov.in/services,0
http://v.gd/aadhaar-update-now,1
http://www.swiggy-portal.com/refund/process,1
https://meesho.com/contact?utm_source=app,0
https://freecharge.in/booking?utm_source=app,0
http://185.220.101.90/account-verify?action=verify&token=abc123,1
https://stackoverflow.com/cart,0
https://swiggy-offer.ml/netbanking/login,1
https://bandhanbank.com/product/12345?utm_source=app,0
http://is.gd/paytm-reward,1
http://flipkart-india.biz/rate/earn,1
http://tiny.one/jio-recharge-free,1
http://helpdesk-gpay.gq/cancel/ticket?ref=prize&id=WIN9999,1
https://magicpin.in/settings?ref=home,0
http://irctc-secure-verify-otp-update.store/gift/redeem/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1
http://s.id/airtel-cashback,1
https://olamoney.com/offers/today,0
http://is.gd/free-recharge,1
https://nhp.gov.in/order?utm_source=app,0
https://freecharge.in/portal?utm_source=app,0
http://phonepe-india.live/win-prize/claim,1
https://zomato.com/contact?utm_source=app,0
http://p4ytm.cf/warning/action,1
https://digilocker.gov.in/checkout,0
https://5bi.site/app/install,1
http://v.gd/amazon-gift-claim,1
https://bescom.org/help,0
https://linkedin.com/personal/home?utm_source=app,0
https://paytm.com/booking?utm_source=app,0
https://instamojo.com/settings?ref=home,0
https://nhp.gov.in/deals,0
http://reward-icici.in.net/upi/disabled?blocked=card&reason=fraud,1
https://apple.com/sale/diwali,0
http://t.co/aadhaar-update-now,1
https://freecharge.in/restaurant/menu?ref=home,0
https://indusind.com/order/track?utm_source=app,0
http://is.gd/income-tax-refund,1
https://umang.gov.in/order/track?utm_source=app,0
https://digilocker.gov.in/account?ref=home,0
http://safe-hdfc.info/secure-login?session=expired&relogin=1,1
https://jiopay.in/api/v1/status?ref=home,0
http://bsnl.net-banking.biz/win-prize/claim,1
https://microsoft.com/pay?ref=home,0
https://axisbank.com/web/home,0
https://epfindia.gov.in/faq?ref=home,0
http://trusted-axis.site/cancel/ticket?kyc=pending&deadline=today,1
https://portal.abhibus.com/tax/efiling,0
https://ixigo.com/contact?ref=home,0
https://yatra.com/,0
https://api.federalbank.co.in/settings,0
https://freecharge.in/netbanking,0
https://goibibo.com/about?utm_source=app,0
